,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
27679,19120500460024,ASP,2019-11-23,RES,blank,1971/01,1.25,0,213,0,5869,blank,blank,5649634,19120500460024,B2,5.0,blank,blank,HUNG WAN BLDG,鴻運樓,blank,blank,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,472,blank,NKC,KCTL55 / DD444LOT311,|HUNG WAN BLDG鴻運樓|Phase |Block ,青山公路葵涌段HUNG WAN BLDG鴻運樓|Phase|Block,青山公路葵涌段HUNG WAN BLDG鴻運樓|Phase|Block|5|B2,葵涌,1971,49,HUNG WAN BLDG鴻運樓,472 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,472 CASTLE PEAK RD KWAI CHUNG,472 青山公路葵涌段,"鴻運樓,青山公路葵涌段","HUNG WAN BLDG,CASTLE PEAK RD KWAI CHUNG","HUNG WAN BLDG,CASTLE PEAK RD KWAI CHUNG|鴻運樓,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGblankHUNG WAN BLDG鴻運樓|Phaseblank|Blockblank|5|B2consid1.25,5,中,中層,北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27493,19091101530385,ASP,2019-08-30,RES,blank,1977/08,5.85,477,400,12264,14625,blank,blank,5610572,19091101530385,5,20.0,B,blank,blank,blank,LAI CHI KOK BAY GDN,荔灣花園,LAI KING HILL RD,荔景山路,272,blank,NKC,SD4LOT3336,LAI CHI KOK BAY GDN||Phase |Block B,荔景山路LAI CHI KOK BAY GDN|Phase|BlockB,荔景山路LAI CHI KOK BAY GDN|Phase|BlockB|20|5,葵涌,1977,43,blankblank,272 LAI KING HILL RD|荔景山路,272 LAI KING HILL RD,272 荔景山路,"荔灣花園B座,荔景山路","LAI CHI KOK BAY GDN(BLOCK B),LAI KING HILL RD","LAI CHI KOK BAY GDN(Block B),LAI KING HILL RD|荔灣花園B座,荔景山路",LAI KING HILL RDLAI CHI KOK BAY GDNblankblank|Phaseblank|BlockB|20|5consid5.85,20,低,高層,東,四正,基本,業主減價 上車筍盤 歡迎約睇
28237,20070301200054,ASP,2020-06-19,RES,blank,1977/08,5.85,518,430,11293,13605,blank,blank,5732779,20070301200054,2,11.0,B,blank,blank,blank,LAI CHI KOK BAY GDN,荔灣花園,LAI KING HILL RD,荔景山路,272,blank,NKC,SD4LOT3336,LAI CHI KOK BAY GDN||Phase |Block B,荔景山路LAI CHI KOK BAY GDN|Phase|BlockB,荔景山路LAI CHI KOK BAY GDN|Phase|BlockB|11|2,葵涌,1977,43,blankblank,272 LAI KING HILL RD|荔景山路,272 LAI KING HILL RD,272 荔景山路,"荔灣花園B座,荔景山路","LAI CHI KOK BAY GDN(BLOCK B),LAI KING HILL RD","LAI CHI KOK BAY GDN(Block B),LAI KING HILL RD|荔灣花園B座,荔景山路",LAI KING HILL RDLAI CHI KOK BAY GDNblankblank|Phaseblank|BlockB|11|2consid5.85,11,低,高層,東,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27146,19042302000290,ASP,2019-04-04,RES,blank,1992/08,5.85,555,463,10541,12635,blank,BW:12 SF (GI/NE) / ,5530363,19042302000290,F,14.0,1,blank,blank,blank,GREENKNOLL COURT,嘉翠園,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,382,blank,NKC,KCTL416,GREENKNOLL COURT||Phase |Block 1,青山公路葵涌段GREENKNOLL COURT|Phase|Block1,青山公路葵涌段GREENKNOLL COURT|Phase|Block1|14|F,葵涌,1992,28,blankblank,382 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,382 CASTLE PEAK RD KWAI CHUNG,382 青山公路葵涌段,"嘉翠園1座,青山公路葵涌段","GREENKNOLL COURT(BLOCK 1),CASTLE PEAK RD KWAI CHUNG","GREENKNOLL COURT(Block 1),CASTLE PEAK RD KWAI CHUNG|嘉翠園1座,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGGREENKNOLL COURTblankblank|Phaseblank|Block1|14|Fconsid5.85,14,低,低層,東,呂字型,有,業主減價 上車筍盤 歡迎約睇
27472,19082901000213,ASP,2019-08-12,RES,blank,1990/03,5.85,437,320,13387,18281,blank,BW:28 SF (GI/NE) / ,5605708,19082901000213,D,10.0,3,blank,blank,blank,KWAI CHUNG PLAZA,葵涌廣場,KWAI FOO RD,葵富路,7,11,NKC,KCTL398,KWAI CHUNG PLAZA||Phase |Block 3,葵富路KWAI CHUNG PLAZA|Phase|Block3,葵富路KWAI CHUNG PLAZA|Phase|Block3|10|D,葵涌,1990,30,blankblank,7-11 KWAI FOO RD|葵富路,7-11 KWAI FOO RD,7-11 葵富路,"葵涌廣場3座,葵富路","KWAI CHUNG PLAZA(BLOCK 3),KWAI FOO RD","KWAI CHUNG PLAZA(Block 3),KWAI FOO RD|葵涌廣場3座,葵富路",KWAI FOO RDKWAI CHUNG PLAZAblankblank|Phaseblank|Block3|10|Dconsid5.85,10,低,中層,西北,四正,基本,業主減價 上車筍盤 歡迎約睇
27582,19102900220086,ASP,2019-10-23,RES,blank,1983/07,5.85,519,398,11272,14698,blank,BW:28 SF (GI/NE) / ,5632849,19102900220086,6,2.0,C,blank,blank,blank,NEW KWAI FONG GDN,新葵芳花園,KWAI YI RD,葵義路,16,blank,NKC,KCTL375,NEW KWAI FONG GDN||Phase |Block C,葵義路NEW KWAI FONG GDN|Phase|BlockC,葵義路NEW KWAI FONG GDN|Phase|BlockC|2|6,葵涌,1983,37,blankblank,16 KWAI YI RD|葵義路,16 KWAI YI RD,16 葵義路,"新葵芳花園C座,葵義路","NEW KWAI FONG GDN(BLOCK C),KWAI YI RD","NEW KWAI FONG GDN(Block C),KWAI YI RD|新葵芳花園C座,葵義路",KWAI YI RDNEW KWAI FONG GDNblankblank|Phaseblank|BlockC|2|6consid5.85,2,低,低層,南,呂字型,良好,業主減價 上車筍盤 歡迎約睇
27646,19112700620024,ASP,2019-11-15,RES,blank,2001/08,5.86,705,531,8312,11036,blank,blank,5645799,19112700620024,5,32.0,C,blank,blank,blank,LAI YAN COURT,荔欣苑,LAI KING HILL RD,荔景山路,278,blank,NKC,KCTL445RP,LAI YAN COURT||Phase |Block C,荔景山路LAI YAN COURT|Phase|BlockC,荔景山路LAI YAN COURT|Phase|BlockC|32|5,葵涌,2001,19,blankblank,278 LAI KING HILL RD|荔景山路,278 LAI KING HILL RD,278 荔景山路,"荔欣苑C座,荔景山路","LAI YAN COURT(BLOCK C),LAI KING HILL RD","LAI YAN COURT(Block C),LAI KING HILL RD|荔欣苑C座,荔景山路",LAI KING HILL RDLAI YAN COURTblankblank|Phaseblank|BlockC|32|5consid5.86,32,很低,低層,西,四正,有,單位實用四正 交通方便 配套完善
27254,19052402550193,ASP,2019-05-10,RES,blank,1990/03,5.86,437,320,13410,18312,blank,BW:28 SF (GI/NE) / ,5552049,19052402550193,E,16.0,1,blank,blank,blank,KWAI CHUNG PLAZA,葵涌廣場,KWAI FOO RD,葵富路,7,11,NKC,KCTL398,KWAI CHUNG PLAZA||Phase |Block 1,葵富路KWAI CHUNG PLAZA|Phase|Block1,葵富路KWAI CHUNG PLAZA|Phase|Block1|16|E,葵涌,1990,30,blankblank,7-11 KWAI FOO RD|葵富路,7-11 KWAI FOO RD,7-11 葵富路,"葵涌廣場1座,葵富路","KWAI CHUNG PLAZA(BLOCK 1),KWAI FOO RD","KWAI CHUNG PLAZA(Block 1),KWAI FOO RD|葵涌廣場1座,葵富路",KWAI FOO RDKWAI CHUNG PLAZAblankblank|Phaseblank|Block1|16|Econsid5.86,16,低,高層,南,沒資料,有,單位實用四正 交通方便 配套完善
27843,20031000210168,ASP,2020-03-05,RES,blank,1992/08,5.88,555,463,10595,12700,blank,BW:12 SF (GI/NE) / ,5682648,20031000210168,B,5.0,1,blank,blank,blank,GREENKNOLL COURT,嘉翠園,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,382,blank,NKC,KCTL416,GREENKNOLL COURT||Phase |Block 1,青山公路葵涌段GREENKNOLL COURT|Phase|Block1,青山公路葵涌段GREENKNOLL COURT|Phase|Block1|5|B,葵涌,1992,28,blankblank,382 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,382 CASTLE PEAK RD KWAI CHUNG,382 青山公路葵涌段,"嘉翠園1座,青山公路葵涌段","GREENKNOLL COURT(BLOCK 1),CASTLE PEAK RD KWAI CHUNG","GREENKNOLL COURT(Block 1),CASTLE PEAK RD KWAI CHUNG|嘉翠園1座,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGGREENKNOLL COURTblankblank|Phaseblank|Block1|5|Bconsid5.88,5,低,中層,西南,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27798,20021001510030,ASP,2020-01-14,RES,blank,1992/08,5.88,573,471,10262,12484,blank,BW:21 SF (GI/NE) / ,5672234,20021001510030,H,20.0,1,blank,blank,blank,GREENKNOLL COURT,嘉翠園,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,382,blank,NKC,KCTL416,GREENKNOLL COURT||Phase |Block 1,青山公路葵涌段GREENKNOLL COURT|Phase|Block1,青山公路葵涌段GREENKNOLL COURT|Phase|Block1|20|H,葵涌,1992,28,blankblank,382 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,382 CASTLE PEAK RD KWAI CHUNG,382 青山公路葵涌段,"嘉翠園1座,青山公路葵涌段","GREENKNOLL COURT(BLOCK 1),CASTLE PEAK RD KWAI CHUNG","GREENKNOLL COURT(Block 1),CASTLE PEAK RD KWAI CHUNG|嘉翠園1座,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGGREENKNOLL COURTblankblank|Phaseblank|Block1|20|Hconsid5.88,20,低,高層,東北,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27049,19032202070028,ASP,2019-03-07,RES,blank,1991/11,5.88,591,469,9949,12537,blank,BW:8 SF (GI/NE) / ,5514409,19032202070028,6,19.0,A,blank,YIN KWONG HSE,賢光閣,YIN LAI COURT,賢麗苑,LAI KING HILL RD,荔景山路,180,blank,NKC,KCTL389RP,YIN LAI COURT|YIN KWONG HSE賢光閣|Phase |Block A,荔景山路YIN LAI COURTYIN KWONG HSE賢光閣|Phase|BlockA,荔景山路YIN LAI COURTYIN KWONG HSE賢光閣|Phase|BlockA|19|6,葵涌,1991,29,YIN KWONG HSE賢光閣,180 LAI KING HILL RD|荔景山路,180 LAI KING HILL RD,180 荔景山路,"賢光閣,賢麗苑,荔景山路","YIN KWONG HSE,YIN LAI COURT,LAI KING HILL RD","YIN KWONG HSE,YIN LAI COURT,LAI KING HILL RD|賢光閣,賢麗苑,荔景山路",LAI KING HILL RDYIN LAI COURTYIN KWONG HSE賢光閣|Phaseblank|BlockA|19|6consid5.88,19,低,高層,西,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
28291,20071601830059,ASP,2020-06-26,RES,blank,1984/05,5.89,508,415,11594,14193,blank,BW:23 SF (GI/NE) / ,5740292,20071601830059,H,18.0,1,blank,blank,blank,KWAI FONG TERR,葵芳閣,KWAI YI RD,葵義路,15,blank,NKC,KCTL380,KWAI FONG TERR||Phase |Block 1,葵義路KWAI FONG TERR|Phase|Block1,葵義路KWAI FONG TERR|Phase|Block1|18|H,葵涌,1984,36,blankblank,15 KWAI YI RD|葵義路,15 KWAI YI RD,15 葵義路,"葵芳閣1座,葵義路","KWAI FONG TERR(BLOCK 1),KWAI YI RD","KWAI FONG TERR(Block 1),KWAI YI RD|葵芳閣1座,葵義路",KWAI YI RDKWAI FONG TERRblankblank|Phaseblank|Block1|18|Hconsid5.89,18,低,低層,東北,四正,良好,業主減價 上車筍盤 歡迎約睇
27727,20010601360086,ASP,2019-12-30,RES,blank,1995/11,5.9,710,554,8310,10650,blank,blank,5659307,20010601360086,1,32.0,B,blank,KWAI YUE HSE,葵裕閣,KWAI CHUN COURT,葵俊苑,KWAI HING RD,葵興路,95,blank,NKC,KCTL447,KWAI CHUN COURT|KWAI YUE HSE葵裕閣|Phase |Block B,葵興路KWAI CHUN COURTKWAI YUE HSE葵裕閣|Phase|BlockB,葵興路KWAI CHUN COURTKWAI YUE HSE葵裕閣|Phase|BlockB|32|1,葵涌,1995,25,KWAI YUE HSE葵裕閣,95 KWAI HING RD|葵興路,95 KWAI HING RD,95 葵興路,"葵裕閣,葵俊苑,葵興路","KWAI YUE HSE,KWAI CHUN COURT,KWAI HING RD","KWAI YUE HSE,KWAI CHUN COURT,KWAI HING RD|葵裕閣,葵俊苑,葵興路",KWAI HING RDKWAI CHUN COURTKWAI YUE HSE葵裕閣|Phaseblank|BlockB|32|1consid5.9,32,低,中層,東,四正,有,單位實用四正 交通方便 配套完善
28266,20070802170087,ASP,2020-06-26,RES,blank,1993/06,5.9,827,645,7134,9147,blank,blank,5735477,20070802170087,9,11.0,B,blank,KWAI HIM HSE,葵謙閣,KWAI YIN COURT,葵賢苑,TAI HA ST,大廈街,43,blank,NKC,KCTL431,KWAI YIN COURT|KWAI HIM HSE葵謙閣|Phase |Block B,大廈街KWAI YIN COURTKWAI HIM HSE葵謙閣|Phase|BlockB,大廈街KWAI YIN COURTKWAI HIM HSE葵謙閣|Phase|BlockB|11|9,葵涌,1993,27,KWAI HIM HSE葵謙閣,43 TAI HA ST|大廈街,43 TAI HA ST,43 大廈街,"葵謙閣,葵賢苑,大廈街","KWAI HIM HSE,KWAI YIN COURT,TAI HA ST","KWAI HIM HSE,KWAI YIN COURT,TAI HA ST|葵謙閣,葵賢苑,大廈街",TAI HA STKWAI YIN COURTKWAI HIM HSE葵謙閣|Phaseblank|BlockB|11|9consid5.9,11,低,中層,東北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
26966,19013001760298,ASP,2019-01-18,RES,blank,1977/08,5.9,635,555,9291,10631,blank,blank,5492306,19013001760298,4,8.0,C,blank,blank,blank,LAI CHI KOK BAY GDN,荔灣花園,LAI KING HILL RD,荔景山路,272,blank,NKC,SD4LOT3336,LAI CHI KOK BAY GDN||Phase |Block C,荔景山路LAI CHI KOK BAY GDN|Phase|BlockC,荔景山路LAI CHI KOK BAY GDN|Phase|BlockC|8|4,葵涌,1977,43,blankblank,272 LAI KING HILL RD|荔景山路,272 LAI KING HILL RD,272 荔景山路,"荔灣花園C座,荔景山路","LAI CHI KOK BAY GDN(BLOCK C),LAI KING HILL RD","LAI CHI KOK BAY GDN(Block C),LAI KING HILL RD|荔灣花園C座,荔景山路",LAI KING HILL RDLAI CHI KOK BAY GDNblankblank|Phaseblank|BlockC|8|4consid5.9,8,低,中層,南,呂字型,基本,業主減價 上車筍盤 歡迎約睇
27028,19031301860038,ASP,2019-03-04,RES,blank,1981/01,5.9,647,520,9119,11346,blank,blank,5509693,19031301860038,4,11.0,B,blank,blank,blank,KWAI SING CTR,葵星中心,WO YI HOP RD,和宜合道,3,blank,NKC,KCTL367,KWAI SING CTR||Phase |Block B,和宜合道KWAI SING CTR|Phase|BlockB,和宜合道KWAI SING CTR|Phase|BlockB|11|4,葵涌,1981,39,blankblank,3 WO YI HOP RD|和宜合道,3 WO YI HOP RD,3 和宜合道,"葵星中心B座,和宜合道","KWAI SING CTR(BLOCK B),WO YI HOP RD","KWAI SING CTR(Block B),WO YI HOP RD|葵星中心B座,和宜合道",WO YI HOP RDKWAI SING CTRblankblank|Phaseblank|BlockB|11|4consid5.9,11,低,高層,西北,四正,基本,單位實用四正 交通方便 配套完善
27664,19120301010046,ASP,2019-11-07,RES,blank,1991/11,5.92,591,469,10017,12623,blank,BW:8 SF (GI/NE) / ,5648651,19120301010046,2,5.0,B,blank,YIN TAK HSE,賢德閣,YIN LAI COURT,賢麗苑,LAI KING HILL RD,荔景山路,180,blank,NKC,KCTL389RP,YIN LAI COURT|YIN TAK HSE賢德閣|Phase |Block B,荔景山路YIN LAI COURTYIN TAK HSE賢德閣|Phase|BlockB,荔景山路YIN LAI COURTYIN TAK HSE賢德閣|Phase|BlockB|5|2,葵涌,1991,29,YIN TAK HSE賢德閣,180 LAI KING HILL RD|荔景山路,180 LAI KING HILL RD,180 荔景山路,"賢德閣,賢麗苑,荔景山路","YIN TAK HSE,YIN LAI COURT,LAI KING HILL RD","YIN TAK HSE,YIN LAI COURT,LAI KING HILL RD|賢德閣,賢麗苑,荔景山路",LAI KING HILL RDYIN LAI COURTYIN TAK HSE賢德閣|Phaseblank|BlockB|5|2consid5.92,5,低,中層,東北,沒資料,良好,業主減價 上車筍盤 歡迎約睇
27260,19052702140148,ASP,2019-05-17,RES,blank,1984/05,5.93,506,413,11719,14358,blank,BW:23 SF (GI/NE) / ,5553234,19052702140148,A,22.0,3,blank,blank,blank,KWAI FONG TERR,葵芳閣,KWAI YI RD,葵義路,15,blank,NKC,KCTL380,KWAI FONG TERR||Phase |Block 3,葵義路KWAI FONG TERR|Phase|Block3,葵義路KWAI FONG TERR|Phase|Block3|22|A,葵涌,1984,36,blankblank,15 KWAI YI RD|葵義路,15 KWAI YI RD,15 葵義路,"葵芳閣3座,葵義路","KWAI FONG TERR(BLOCK 3),KWAI YI RD","KWAI FONG TERR(Block 3),KWAI YI RD|葵芳閣3座,葵義路",KWAI YI RDKWAI FONG TERRblankblank|Phaseblank|Block3|22|Aconsid5.93,22,低,高層,東北,四正,良好,單位實用四正 交通方便 配套完善
27464,19082201740709,ASP,2019-08-05,RES,blank,1977/08,5.95,518,430,11486,13837,blank,blank,5602620,19082201740709,8,3.0,A,blank,blank,blank,LAI CHI KOK BAY GDN,荔灣花園,LAI KING HILL RD,荔景山路,272,blank,NKC,SD4LOT3336,LAI CHI KOK BAY GDN||Phase |Block A,荔景山路LAI CHI KOK BAY GDN|Phase|BlockA,荔景山路LAI CHI KOK BAY GDN|Phase|BlockA|3|8,葵涌,1977,43,blankblank,272 LAI KING HILL RD|荔景山路,272 LAI KING HILL RD,272 荔景山路,"荔灣花園A座,荔景山路","LAI CHI KOK BAY GDN(BLOCK A),LAI KING HILL RD","LAI CHI KOK BAY GDN(Block A),LAI KING HILL RD|荔灣花園A座,荔景山路",LAI KING HILL RDLAI CHI KOK BAY GDNblankblank|Phaseblank|BlockA|3|8consid5.95,3,低,低層,西北,沒資料,良好,單位實用四正 交通方便 配套完善
27591,19103100400066,ASP,2019-10-18,RES,blank,1983/07,5.95,526,425,11312,14000,blank,BW:24 SF (GI/NE) / ,5633991,19103100400066,7,3.0,D,blank,blank,blank,NEW KWAI FONG GDN,新葵芳花園,KWAI YI RD,葵義路,14,blank,NKC,KCTL375,NEW KWAI FONG GDN||Phase |Block D,葵義路NEW KWAI FONG GDN|Phase|BlockD,葵義路NEW KWAI FONG GDN|Phase|BlockD|3|7,葵涌,1983,37,blankblank,14 KWAI YI RD|葵義路,14 KWAI YI RD,14 葵義路,"新葵芳花園D座,葵義路","NEW KWAI FONG GDN(BLOCK D),KWAI YI RD","NEW KWAI FONG GDN(Block D),KWAI YI RD|新葵芳花園D座,葵義路",KWAI YI RDNEW KWAI FONG GDNblankblank|Phaseblank|BlockD|3|7consid5.95,3,低,中層,東南,沒資料,良好,業主減價 上車筍盤 歡迎約睇
27023,19031200920109,ASP,2019-02-22,RES,blank,1983/07,5.95,519,398,11464,14950,blank,BW:28 SF (GI/NE) / ,5508931,19031200920109,3,18.0,E,blank,blank,blank,NEW KWAI FONG GDN,新葵芳花園,KWAI YI RD,葵義路,12,blank,NKC,KCTL375,NEW KWAI FONG GDN||Phase |Block E,葵義路NEW KWAI FONG GDN|Phase|BlockE,葵義路NEW KWAI FONG GDN|Phase|BlockE|18|3,葵涌,1983,37,blankblank,12 KWAI YI RD|葵義路,12 KWAI YI RD,12 葵義路,"新葵芳花園E座,葵義路","NEW KWAI FONG GDN(BLOCK E),KWAI YI RD","NEW KWAI FONG GDN(Block E),KWAI YI RD|新葵芳花園E座,葵義路",KWAI YI RDNEW KWAI FONG GDNblankblank|Phaseblank|BlockE|18|3consid5.95,18,低,高層,西,呂字型,基本,業主減價 上車筍盤 歡迎約睇
28193,20062201190059,ASP,2020-05-29,RES,blank,1974/10,5.9596,0,301,0,19799,blank,blank,5727210,20062201190059,A,19.0,blank,blank,WEALTHY GDN,葵芳匯,blank,blank,HING FONG RD,興芳路,204,blank,NKC,KCTL178,|WEALTHY GDN葵芳匯|Phase |Block ,興芳路WEALTHY GDN葵芳匯|Phase|Block,興芳路WEALTHY GDN葵芳匯|Phase|Block|19|A,葵涌,1974,46,WEALTHY GDN葵芳匯,204 HING FONG RD|興芳路,204 HING FONG RD,204 興芳路,"葵芳匯,興芳路","WEALTHY GDN,HING FONG RD","WEALTHY GDN,HING FONG RD|葵芳匯,興芳路",HING FONG RDblankWEALTHY GDN葵芳匯|Phaseblank|Blockblank|19|Aconsid5.9596,19,中,低層,西南,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
28240,20070301520052,ASP,2020-06-05,RES,blank,1974/10,5.9596,0,301,0,19799,blank,blank,5732864,20070301520052,A,18.0,blank,blank,WEALTHY GDN,葵芳匯,blank,blank,HING FONG RD,興芳路,204,blank,NKC,KCTL178,|WEALTHY GDN葵芳匯|Phase |Block ,興芳路WEALTHY GDN葵芳匯|Phase|Block,興芳路WEALTHY GDN葵芳匯|Phase|Block|18|A,葵涌,1974,46,WEALTHY GDN葵芳匯,204 HING FONG RD|興芳路,204 HING FONG RD,204 興芳路,"葵芳匯,興芳路","WEALTHY GDN,HING FONG RD","WEALTHY GDN,HING FONG RD|葵芳匯,興芳路",HING FONG RDblankWEALTHY GDN葵芳匯|Phaseblank|Blockblank|18|Aconsid5.9596,18,中,高層,西南,呂字型,良好,業主減價 上車筍盤 歡迎約睇
27512,19092300430305,ASP,2019-09-09,RES,blank,1998/12,5.97,618,487,9660,12259,blank,BW:19 SF (GI/NE) / ,5614642,19092300430305,E,27.0,6,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 6,荔崗街HIGHLAND PARK|Phase|Block6,荔崗街HIGHLAND PARK|Phase|Block6|27|E,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺6座,荔崗街","HIGHLAND PARK(BLOCK 6),LAI KONG ST","HIGHLAND PARK(Block 6),LAI KONG ST|浩景臺6座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block6|27|Econsid5.97,27,很低,高層,東,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27410,19072402340237,ASP,2019-07-19,RES,blank,1992/08,5.98,573,471,10436,12696,blank,BW:21 SF (GI/NE) / ,5586765,19072402340237,A,11.0,2,blank,blank,blank,GREENKNOLL COURT,嘉翠園,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,382,blank,NKC,KCTL416,GREENKNOLL COURT||Phase |Block 2,青山公路葵涌段GREENKNOLL COURT|Phase|Block2,青山公路葵涌段GREENKNOLL COURT|Phase|Block2|11|A,葵涌,1992,28,blankblank,382 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,382 CASTLE PEAK RD KWAI CHUNG,382 青山公路葵涌段,"嘉翠園2座,青山公路葵涌段","GREENKNOLL COURT(BLOCK 2),CASTLE PEAK RD KWAI CHUNG","GREENKNOLL COURT(Block 2),CASTLE PEAK RD KWAI CHUNG|嘉翠園2座,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGGREENKNOLL COURTblankblank|Phaseblank|Block2|11|Aconsid5.98,11,低,中層,北,四正,有,單位實用四正 交通方便 配套完善
27262,19052800480097,ASP,2019-05-22,RES,blank,1999/11,5.98,804,644,7438,9286,blank,blank,5553676,19052800480097,4,7.0,B,blank,HO FUNG COURT,豪峰閣,YI FUNG COURT,怡峰苑,PO LEI ST,寶梨街,8,blank,NKC,KCTL475,YI FUNG COURT|HO FUNG COURT豪峰閣|Phase |Block B,寶梨街YI FUNG COURTHO FUNG COURT豪峰閣|Phase|BlockB,寶梨街YI FUNG COURTHO FUNG COURT豪峰閣|Phase|BlockB|7|4,葵涌,1999,21,HO FUNG COURT豪峰閣,8 PO LEI ST|寶梨街,8 PO LEI ST,8 寶梨街,"豪峰閣,怡峰苑,寶梨街","HO FUNG COURT,YI FUNG COURT,PO LEI ST","HO FUNG COURT,YI FUNG COURT,PO LEI ST|豪峰閣,怡峰苑,寶梨街",PO LEI STYI FUNG COURTHO FUNG COURT豪峰閣|Phaseblank|BlockB|7|4consid5.98,7,很低,中層,西,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27207,19051002800263,ASP,2019-04-12,RES,blank,1984/05,5.988,506,413,11834,14499,blank,BW:23 SF (GI/NE) / ,5542059,19051002800263,H,19.0,3,blank,blank,blank,KWAI FONG TERR,葵芳閣,KWAI YI RD,葵義路,15,blank,NKC,KCTL380,KWAI FONG TERR||Phase |Block 3,葵義路KWAI FONG TERR|Phase|Block3,葵義路KWAI FONG TERR|Phase|Block3|19|H,葵涌,1984,36,blankblank,15 KWAI YI RD|葵義路,15 KWAI YI RD,15 葵義路,"葵芳閣3座,葵義路","KWAI FONG TERR(BLOCK 3),KWAI YI RD","KWAI FONG TERR(Block 3),KWAI YI RD|葵芳閣3座,葵義路",KWAI YI RDKWAI FONG TERRblankblank|Phaseblank|Block3|19|Hconsid5.988,19,低,低層,東,沒資料,有,單位實用四正 交通方便 配套完善
27359,19062700950172,ASP,2019-06-12,RES,blank,2007/07,6.0,665,495,9023,12121,blank,BW:33 SF (GI/NE) / ,5572764,19062700950172,F,19.0,2,blank,blank,blank,THE APEX,雍雅軒,WO YI HOP RD,和宜合道,33,blank,NKC,KCTL467RP,THE APEX||Phase |Block 2,和宜合道THE APEX|Phase|Block2,和宜合道THE APEX|Phase|Block2|19|F,葵涌,2007,13,blankblank,33 WO YI HOP RD|和宜合道,33 WO YI HOP RD,33 和宜合道,"雍雅軒2座,和宜合道","THE APEX(BLOCK 2),WO YI HOP RD","THE APEX(Block 2),WO YI HOP RD|雍雅軒2座,和宜合道",WO YI HOP RDTHE APEXblankblank|Phaseblank|Block2|19|Fconsid6.0,19,很低,中層,西,呂字型,良好,單位實用四正 交通方便 配套完善
27438,19080501110057,ASP,2019-07-29,RES,blank,1981/02,6.0,632,537,9494,11173,blank,blank,5592298,19080501110057,8,23.0,blank,blank,TSUI YIU COURT,翠瑤苑,blank,blank,LAI CHI LING RD,荔枝嶺路,1,blank,NKC,KCTL373,|TSUI YIU COURT翠瑤苑|Phase |Block ,荔枝嶺路TSUI YIU COURT翠瑤苑|Phase|Block,荔枝嶺路TSUI YIU COURT翠瑤苑|Phase|Block|23|8,葵涌,1981,39,TSUI YIU COURT翠瑤苑,1 LAI CHI LING RD|荔枝嶺路,1 LAI CHI LING RD,1 荔枝嶺路,"翠瑤苑,荔枝嶺路","TSUI YIU COURT,LAI CHI LING RD","TSUI YIU COURT,LAI CHI LING RD|翠瑤苑,荔枝嶺路",LAI CHI LING RDblankTSUI YIU COURT翠瑤苑|Phaseblank|Blockblank|23|8consid6.0,23,低,中層,北,沒資料,基本,業主減價 上車筍盤 歡迎約睇
